case_id,state,district,land_type,acquisition_stage,case_age_days,days_in_stage,number_of_landowners,litigation_present,number_of_objections,compensation_delay_days,previous_stage_delay_days,historical_delay_rate,land_area_hectares,final_additional_delay_days
cee84c30,Haryana,Haryana District 1,Industrial,Objection,146,46,29,1,7,3,10,0.419,9.0,197
40279320,Rajasthan,Rajasthan District 2,Industrial,Objection,280,180,28,1,7,6,80,0.508,9.0,181
abfb2249,Andhra Pradesh,Andhra Pradesh District 3,Industrial,Objection,141,41,18,0,1,2,0,0.12,6.0,138
82175873,Tamil Nadu,Tamil Nadu District 4,Industrial,Compensation,271,91,41,0,6,40,0,0.349,14.0,192
0ee6c0e7,Uttar Pradesh,Uttar Pradesh District 1,Industrial,Compensation,263,83,36,1,9,2,10,0.347,12.0,165
b8541e48,West Bengal,West Bengal District 2,Agricultural,Possession,268,8,25,0,2,1,0,0.097,9.0,197
b3ecd9ff,Maharashtra,Maharashtra District 3,Agricultural,Possession,279,19,19,0,2,4,0,0.226,6.0,197
15b0c768,Tamil Nadu,Tamil Nadu District 4,Agricultural,Possession,280,20,21,0,3,10,0,0.442,7.0,181
e75c91ea,Rajasthan,Rajasthan District 1,Agricultural,Compensation,267,87,14,0,2,23,0,0.169,4.0,111
30da61e1,Haryana,Haryana District 2,Industrial,Possession,297,37,30,0,2,0,10,0.052,11.0,165
5ae5f4c7,Madhya Pradesh,Madhya Pradesh District 3,Agricultural,Objection,130,30,33,1,7,4,10,0.427,11.0,111
c328ec96,Punjab,Punjab District 4,Residential,Objection,137,37,26,0,3,1,0,0.135,9.0,111
48da70b8,West Bengal,West Bengal District 1,Industrial,Compensation,301,121,16,1,4,40,30,0.377,5.0,154
c5fba17a,Punjab,Punjab District 2,Agricultural,Notification,159,139,13,0,4,32,48,0.176,3.0,289
fdfaf158,Punjab,Punjab District 3,Agricultural,Compensation,270,90,16,0,2,24,15,0.158,5.0,138
dcc73126,Karnataka,Karnataka District 4,Industrial,Objection,242,142,34,0,4,5,4,0.292,12.0,138
72c59db2,Punjab,Punjab District 1,Agricultural,Notification,40,20,33,0,6,5,0,0.362,11.0,192
f823cfa9,Tamil Nadu,Tamil Nadu District 2,Residential,Compensation,338,158,31,0,7,40,60,0.373,10.0,293
5d571ee6,Tamil Nadu,Tamil Nadu District 3,Agricultural,Objection,219,119,32,0,5,2,0,0.201,11.0,187
d30dfaa2,Andhra Pradesh,Andhra Pradesh District 4,Industrial,Compensation,265,85,9,0,2,7,0,0.089,2.0,187
aff9ff7d,Tamil Nadu,Tamil Nadu District 1,Industrial,Compensation,317,137,23,0,3,29,46,0.233,7.0,288
d2598e8d,Rajasthan,Rajasthan District 2,Agricultural,Objection,280,180,18,0,2,3,62,0.158,6.0,187
98633d67,Madhya Pradesh,Madhya Pradesh District 3,Residential,Objection,280,180,16,0,1,4,80,0.167,5.0,352
2f500763,Madhya Pradesh,Madhya Pradesh District 4,Industrial,Notification,96,76,36,0,7,33,6,0.265,12.0,174
1339116d,Haryana,Haryana District 1,Residential,Compensation,254,74,33,0,4,51,0,0.344,11.0,111
ac8e3f27,Tamil Nadu,Tamil Nadu District 2,Agricultural,Notification,84,64,30,0,4,2,0,0.189,10.0,111
64d53de3,Tamil Nadu,Tamil Nadu District 3,Residential,Compensation,218,38,35,0,4,38,0,0.296,12.0,111
2708963c,Maharashtra,Maharashtra District 4,Industrial,Possession,300,40,17,0,3,5,12,0.284,5.0,239
975e857d,Karnataka,Karnataka District 1,Commercial,Compensation,360,180,34,0,5,39,80,0.329,11.0,317
72627d8a,Chhattisgarh,Chhattisgarh District 2,Agricultural,Notification,38,18,10,0,2,0,0,0.067,3.0,181
cd1a9b99,Chhattisgarh,Chhattisgarh District 3,Industrial,Compensation,231,51,32,0,4,59,0,0.163,11.0,165
870df9ac,West Bengal,West Bengal District 4,Agricultural,Notification,60,40,15,0,4,32,0,0.148,4.0,154
3de18981,Bihar,Bihar District 1,Residential,Compensation,360,180,24,0,3,19,80,0.162,8.0,353
a518951f,Rajasthan,Rajasthan District 2,Industrial,Objection,142,42,20,0,3,3,0,0.18,6.0,187
b76d8f73,Punjab,Punjab District 3,Industrial,Notification,40,20,19,0,4,0,0,0.101,6.0,111
03050560,Uttar Pradesh,Uttar Pradesh District 4,Agricultural,Possession,279,19,21,1,6,1,10,0.318,6.0,181
2780b1a4,Madhya Pradesh,Madhya Pradesh District 1,Agricultural,Notification,168,148,20,0,3,3,54,0.18,6.0,287
db4b6aff,Haryana,Haryana District 2,Agricultural,Compensation,281,101,23,0,2,19,8,0.154,8.0,222
a9f9f977,Uttar Pradesh,Uttar Pradesh District 3,Agricultural,Compensation,235,55,35,0,5,20,0,0.247,12.0,111
71252dc4,Tamil Nadu,Tamil Nadu District 4,Industrial,Notification,143,123,28,0,4,4,37,0.246,9.0,201
e74d0c01,Haryana,Haryana District 1,Agricultural,Objection,158,58,24,0,5,2,9,0.226,7.0,181
794024b5,Chhattisgarh,Chhattisgarh District 2,Agricultural,Compensation,250,70,24,0,3,33,0,0.228,8.0,201
f6bdf132,Karnataka,Karnataka District 3,Industrial,Compensation,232,52,23,0,3,56,0,0.352,7.0,111
c8bb507a,Maharashtra,Maharashtra District 4,Agricultural,Objection,115,15,38,1,6,3,10,0.385,14.0,111
f79cbde3,Andhra Pradesh,Andhra Pradesh District 1,Industrial,Possession,271,11,23,0,3,1,0,0.126,7.0,111
41cde6a3,Karnataka,Karnataka District 2,Industrial,Notification,54,34,21,0,1,3,8,0.137,7.0,174
94aaa038,Tamil Nadu,Tamil Nadu District 3,Agricultural,Possession,273,13,20,0,1,4,0,0.181,7.0,187
494c50c9,Haryana,Haryana District 4,Agricultural,Compensation,232,52,11,0,3,18,0,0.155,3.0,111
9963c8c5,Maharashtra,Maharashtra District 1,Residential,Notification,190,170,16,0,0,2,68,0.079,5.0,295
5c364a95,Uttar Pradesh,Uttar Pradesh District 2,Industrial,Objection,139,39,21,1,5,2,10,0.295,7.0,111
00e750c0,Madhya Pradesh,Madhya Pradesh District 3,Agricultural,Objection,140,40,22,0,3,3,0,0.2,7.0,154
f49b4704,Uttar Pradesh,Uttar Pradesh District 4,Commercial,Possession,280,20,24,0,5,33,0,0.211,8.0,192
5e124a1c,Maharashtra,Maharashtra District 1,Agricultural,Compensation,225,45,19,0,4,7,0,0.136,6.0,174
0711d5ce,Karnataka,Karnataka District 2,Industrial,Notification,59,39,24,0,3,0,11,0.074,8.0,228
b5ee7b8f,Andhra Pradesh,Andhra Pradesh District 3,Agricultural,Compensation,357,177,30,0,4,16,58,0.194,10.0,174
b2d4acbc,Uttar Pradesh,Uttar Pradesh District 4,Industrial,Compensation,226,46,21,0,3,45,0,0.293,7.0,111
82a1b1e3,Bihar,Bihar District 1,Agricultural,Notification,71,51,10,0,2,4,0,0.221,3.0,138
44a3cd3e,Maharashtra,Maharashtra District 2,Commercial,Compensation,242,62,21,0,3,19,0,0.167,7.0,201
4149dd0e,West Bengal,West Bengal District 3,Commercial,Compensation,224,44,28,0,7,75,0,0.304,9.0,111
c800a569,Punjab,Punjab District 4,Agricultural,Possession,270,10,24,1,5,1,10,0.257,8.0,154
eed06cd9,Maharashtra,Maharashtra District 1,Commercial,Notification,62,42,7,0,2,34,0,0.175,2.0,192
98aa2611,Karnataka,Karnataka District 2,Industrial,Compensation,270,90,5,0,0,16,15,0.073,2.0,154
05e1ec3d,Uttar Pradesh,Uttar Pradesh District 3,Agricultural,Objection,276,176,45,0,6,4,27,0.317,16.0,259
cf0aa040,Uttar Pradesh,Uttar Pradesh District 4,Agricultural,Objection,144,44,31,1,6,3,10,0.365,10.0,138
6637f7ee,West Bengal,West Bengal District 1,Commercial,Notification,75,55,25,0,2,0,0,0.051,9.0,111
7c430187,Karnataka,Karnataka District 2,Industrial,Objection,183,83,11,0,1,33,26,0.135,4.0,265
64c66e54,Maharashtra,Maharashtra District 3,Agricultural,Compensation,215,35,17,0,3,23,0,0.188,5.0,154
2f5500b1,Tamil Nadu,Tamil Nadu District 4,Agricultural,Possession,271,11,24,0,2,3,0,0.17,8.0,197
8f4f250a,West Bengal,West Bengal District 1,Agricultural,Objection,180,80,28,0,2,5,0,0.259,10.0,154
778eb5fd,Rajasthan,Rajasthan District 2,Agricultural,Possession,286,26,37,0,6,31,2,0.181,13.0,154
5c181c08,Andhra Pradesh,Andhra Pradesh District 3,Agricultural,Notification,35,15,32,0,3,0,0,0.098,11.0,138
46c8da11,Haryana,Haryana District 4,Agricultural,Compensation,214,34,14,0,2,36,0,0.228,4.0,187
eed9a258,Punjab,Punjab District 1,Agricultural,Notification,60,40,20,1,6,3,22,0.383,6.0,236
6c7fd558,Chhattisgarh,Chhattisgarh District 2,Industrial,Objection,121,21,30,0,5,4,0,0.301,10.0,111
b25b99d3,Bihar,Bihar District 3,Agricultural,Notification,147,127,16,0,2,6,40,0.267,5.0,165
ffd06505,Rajasthan,Rajasthan District 4,Residential,Objection,156,56,21,0,3,3,7,0.212,7.0,187
293426fd,Karnataka,Karnataka District 1,Agricultural,Compensation,207,27,38,0,4,0,0,0.114,14.0,138
f02475e3,Bihar,Bihar District 2,Agricultural,Possession,287,27,15,1,4,4,13,0.377,4.0,201
3b0828eb,Chhattisgarh,Chhattisgarh District 3,Agricultural,Compensation,232,52,23,0,3,0,0,0.096,7.0,111
dfb70274,Uttar Pradesh,Uttar Pradesh District 4,Agricultural,Compensation,226,46,18,0,2,16,0,0.133,6.0,154
6e93abae,Chhattisgarh,Chhattisgarh District 1,Industrial,Compensation,303,123,30,0,3,29,22,0.214,10.0,197
3627ab38,Uttar Pradesh,Uttar Pradesh District 2,Agricultural,Compensation,248,68,29,0,6,91,0,0.356,9.0,111
24f4b521,Maharashtra,Maharashtra District 3,Industrial,Possession,278,18,5,0,1,2,0,0.09,1.0,111
f971c665,Andhra Pradesh,Andhra Pradesh District 4,Agricultural,Compensation,235,55,15,0,4,10,0,0.148,4.0,111
5e664d7c,Tamil Nadu,Tamil Nadu District 1,Industrial,Objection,124,24,26,0,3,4,0,0.253,9.0,192
2b477372,Rajasthan,Rajasthan District 2,Agricultural,Objection,117,17,21,0,3,3,0,0.21,7.0,154
27a260ad,West Bengal,West Bengal District 3,Agricultural,Compensation,302,122,30,0,7,45,22,0.18,9.0,258
85f85255,Tamil Nadu,Tamil Nadu District 4,Residential,Notification,72,52,21,0,2,0,0,0.059,7.0,197
600d5315,Punjab,Punjab District 1,Commercial,Notification,102,82,10,1,2,0,20,0.15,3.0,154
e8d091ee,Madhya Pradesh,Madhya Pradesh District 2,Industrial,Compensation,246,66,23,0,6,66,0,0.222,7.0,187
d10bcce0,Bihar,Bihar District 3,Agricultural,Compensation,236,56,15,1,3,28,10,0.321,5.0,201
d952d916,Karnataka,Karnataka District 4,Residential,Notification,70,50,21,1,6,2,10,0.35,6.0,111
4a45d5c0,Uttar Pradesh,Uttar Pradesh District 1,Industrial,Objection,127,27,31,1,5,3,10,0.35,11.0,197
e5799d27,Madhya Pradesh,Madhya Pradesh District 2,Agricultural,Objection,280,180,37,0,7,36,38,0.386,13.0,111
f0e0b42e,West Bengal,West Bengal District 3,Residential,Notification,45,25,22,1,5,6,12,0.453,7.0,187
793fe726,Andhra Pradesh,Andhra Pradesh District 4,Industrial,Possession,274,14,32,0,1,2,0,0.104,12.0,174
2c27cdc9,Bihar,Bihar District 1,Industrial,Possession,280,20,27,0,0,3,0,0.102,10.0,111
e68da295,Haryana,Haryana District 2,Agricultural,Notification,73,53,46,0,6,2,0,0.24,17.0,111
972f2380,Chhattisgarh,Chhattisgarh District 3,Agricultural,Notification,58,38,13,0,2,2,10,0.117,4.0,236
cccf9a08,Bihar,Bihar District 4,Commercial,Possession,280,20,26,1,8,33,10,0.411,8.0,197
b8e30857,Karnataka,Karnataka District 1,Agricultural,Notification,44,24,21,0,5,4,1,0.31,6.0,197
3529794a,Punjab,Punjab District 2,Agricultural,Compensation,350,170,26,0,3,21,53,0.188,9.0,302
dcc23879,Uttar Pradesh,Uttar Pradesh District 3,Residential,Notification,112,92,20,0,4,3,16,0.23,6.0,192
c658a307,Punjab,Punjab District 4,Industrial,Compensation,360,180,14,0,3,81,80,0.233,4.0,323
3c1eb623,Chhattisgarh,Chhattisgarh District 1,Agricultural,Compensation,247,67,33,0,4,53,0,0.347,11.0,111
b69a3529,West Bengal,West Bengal District 2,Industrial,Possession,274,14,18,1,4,4,10,0.357,6.0,174
d597cce4,Punjab,Punjab District 3,Industrial,Notification,44,24,31,0,4,6,1,0.341,10.0,174
bad529ca,Andhra Pradesh,Andhra Pradesh District 4,Agricultural,Objection,246,146,40,1,9,6,18,0.549,14.0,187
83ea5ffb,Bihar,Bihar District 1,Agricultural,Compensation,291,111,20,0,4,22,14,0.205,6.0,138
9bb6aa15,Andhra Pradesh,Andhra Pradesh District 2,Residential,Compensation,212,32,16,0,2,40,0,0.229,5.0,187
1090bccd,Maharashtra,Maharashtra District 3,Industrial,Compensation,241,61,32,0,5,0,0,0.132,11.0,111
ed326552,Karnataka,Karnataka District 4,Agricultural,Possession,272,12,16,0,2,36,0,0.23,5.0,197
545c26e8,Punjab,Punjab District 1,Agricultural,Compensation,260,80,34,0,6,13,0,0.242,11.0,201
cbcd6e2a,Maharashtra,Maharashtra District 2,Agricultural,Objection,176,76,27,1,5,0,31,0.246,9.0,165
ed9215fb,Andhra Pradesh,Andhra Pradesh District 3,Residential,Objection,142,42,18,0,2,0,0,0.059,6.0,111
c6dab4fc,Maharashtra,Maharashtra District 4,Residential,Compensation,235,55,17,0,2,0,0,0.056,5.0,154
dcca6471,Maharashtra,Maharashtra District 1,Agricultural,Notification,48,28,24,1,7,34,14,0.389,8.0,138
4c2e263b,Karnataka,Karnataka District 2,Commercial,Objection,216,116,36,0,4,1,0,0.152,13.0,197
a12bfdab,Andhra Pradesh,Andhra Pradesh District 3,Agricultural,Compensation,266,86,31,0,3,55,12,0.346,11.0,249
feb05fea,Madhya Pradesh,Madhya Pradesh District 4,Residential,Compensation,360,180,29,0,5,46,78,0.109,10.0,318
645ed1c4,Haryana,Haryana District 1,Commercial,Notification,46,26,26,1,4,8,12,0.506,9.0,192
41e96021,Tamil Nadu,Tamil Nadu District 2,Industrial,Objection,143,43,14,0,2,30,0,0.05,4.0,187
7f481377,West Bengal,West Bengal District 3,Industrial,Possession,287,27,6,0,1,3,3,0.159,2.0,197
deab595b,Punjab,Punjab District 4,Agricultural,Objection,280,180,24,0,5,5,50,0.3,7.0,165
abb62512,Karnataka,Karnataka District 1,Industrial,Possession,274,14,29,0,4,3,0,0.222,10.0,181
cb70de2d,Haryana,Haryana District 2,Agricultural,Compensation,332,152,20,1,5,16,66,0.302,6.0,299
bbeaabad,Rajasthan,Rajasthan District 3,Agricultural,Compensation,268,88,38,0,4,49,0,0.336,14.0,111
f1f93f1d,Madhya Pradesh,Madhya Pradesh District 4,Agricultural,Notification,46,26,29,0,5,3,2,0.259,9.0,111
c501c9a9,Andhra Pradesh,Andhra Pradesh District 1,Commercial,Compensation,359,179,21,0,3,31,60,0.223,7.0,192
bb72bf03,Maharashtra,Maharashtra District 2,Residential,Possession,315,55,19,0,1,4,22,0.193,6.0,268
f84cc382,Karnataka,Karnataka District 3,Agricultural,Possession,273,13,22,0,3,1,0,0.109,7.0,111
bcff96ee,Andhra Pradesh,Andhra Pradesh District 4,Agricultural,Notification,52,32,12,1,3,7,16,0.416,4.0,165
b6db7d08,Tamil Nadu,Tamil Nadu District 1,Industrial,Compensation,221,41,16,1,6,51,10,0.255,5.0,111
cc94b538,Punjab,Punjab District 2,Industrial,Notification,48,28,18,0,4,37,0,0.34,5.0,192
0108d949,Punjab,Punjab District 3,Residential,Objection,134,34,18,0,2,3,0,0.158,6.0,111
96e50705,Bihar,Bihar District 4,Agricultural,Compensation,360,180,26,0,5,0,64,0.148,8.0,111
361ea90e,Tamil Nadu,Tamil Nadu District 1,Commercial,Objection,150,50,28,0,2,32,0,0.104,10.0,187
c44986fe,Haryana,Haryana District 2,Commercial,Compensation,230,50,36,0,7,99,0,0.415,12.0,111
a482d10e,West Bengal,West Bengal District 3,Industrial,Possession,278,18,19,1,6,34,10,0.404,6.0,111
ea80a614,West Bengal,West Bengal District 4,Agricultural,Objection,216,116,31,0,4,1,0,0.143,10.0,111
6c676cce,Chhattisgarh,Chhattisgarh District 1,Industrial,Objection,170,70,24,0,5,1,0,0.186,7.0,181
b777a511,Madhya Pradesh,Madhya Pradesh District 2,Industrial,Compensation,275,95,14,1,4,92,28,0.394,4.0,165
499e3a95,Rajasthan,Rajasthan District 3,Commercial,Compensation,253,73,24,0,4,37,0,0.275,8.0,197
c18488ba,Haryana,Haryana District 4,Commercial,Objection,206,106,18,0,2,3,0,0.186,6.0,192
9568fc5b,Haryana,Haryana District 1,Commercial,Compensation,206,26,19,0,1,24,0,0.143,6.0,165
72156dcf,Punjab,Punjab District 2,Residential,Notification,150,130,23,0,5,4,42,0.282,7.0,174
92c50e8a,West Bengal,West Bengal District 3,Residential,Notification,58,38,26,0,5,0,0,0.169,8.0,197
e4e6b85a,Bihar,Bihar District 4,Industrial,Objection,280,180,30,0,3,5,59,0.268,10.0,174
7f421544,West Bengal,West Bengal District 1,Residential,Notification,49,29,27,0,3,2,4,0.168,9.0,138
66e65de0,Karnataka,Karnataka District 2,Agricultural,Notification,118,98,20,0,3,5,20,0.255,6.0,261
2ada8c20,Tamil Nadu,Tamil Nadu District 3,Agricultural,Objection,144,44,31,0,5,3,0,0.269,10.0,187
29a20a62,Andhra Pradesh,Andhra Pradesh District 4,Industrial,Objection,244,144,20,0,5,2,6,0.221,5.0,111
c1a3b024,Andhra Pradesh,Andhra Pradesh District 1,Agricultural,Objection,248,148,18,0,1,4,8,0.171,6.0,228
3a392afb,Madhya Pradesh,Madhya Pradesh District 2,Industrial,Compensation,280,100,20,0,6,101,6,0.4,5.0,174
56ae0773,Rajasthan,Rajasthan District 3,Agricultural,Notification,57,37,22,0,1,0,10,0.025,8.0,174
eaf1a18e,Tamil Nadu,Tamil Nadu District 4,Agricultural,Objection,117,17,31,0,2,2,0,0.125,11.0,111
a6b6aec9,Uttar Pradesh,Uttar Pradesh District 1,Residential,Notification,108,88,14,1,3,5,24,0.353,4.0,187
89b95946,Uttar Pradesh,Uttar Pradesh District 2,Agricultural,Objection,280,180,16,0,0,4,80,0.172,5.0,325
417093c6,Karnataka,Karnataka District 3,Agricultural,Compensation,245,65,29,0,4,31,0,0.254,10.0,197
adb1a49a,Madhya Pradesh,Madhya Pradesh District 4,Industrial,Notification,112,92,30,1,9,35,26,0.529,9.0,154
ae3ccb8c,Bihar,Bihar District 1,Industrial,Compensation,203,23,29,1,5,46,10,0.443,10.0,111
fa0f9eed,Madhya Pradesh,Madhya Pradesh District 2,Commercial,Compensation,264,84,25,0,2,31,11,0.193,9.0,154
01cd21a9,Haryana,Haryana District 3,Industrial,Possession,272,12,8,0,1,0,0,0.02,2.0,197
884b5f73,Tamil Nadu,Tamil Nadu District 4,Agricultural,Possession,276,16,25,0,3,5,0,0.25,8.0,165
7029f0dc,Rajasthan,Rajasthan District 1,Agricultural,Objection,180,80,22,0,2,8,0,0.342,7.0,197
78a0794a,Haryana,Haryana District 2,Industrial,Objection,280,180,29,0,4,4,76,0.249,10.0,111
84f30b13,Karnataka,Karnataka District 3,Agricultural,Objection,234,134,20,0,1,5,0,0.218,7.0,111
9d687aa3,Madhya Pradesh,Madhya Pradesh District 4,Agricultural,Objection,236,136,18,1,2,5,11,0.325,6.0,197
4259cc2d,Punjab,Punjab District 1,Agricultural,Objection,167,67,11,0,1,4,14,0.181,3.0,243
ba0f7f26,Madhya Pradesh,Madhya Pradesh District 2,Agricultural,Objection,188,88,29,0,6,30,28,0.147,9.0,197
91cb4a02,Chhattisgarh,Chhattisgarh District 3,Agricultural,Objection,214,114,14,0,0,5,0,0.185,5.0,111
08f81c6e,Karnataka,Karnataka District 4,Agricultural,Compensation,248,68,10,0,0,37,0,0.169,3.0,192
ba9d18cd,Maharashtra,Maharashtra District 1,Agricultural,Notification,96,76,44,1,8,32,16,0.388,16.0,208
fc1d3b06,Haryana,Haryana District 2,Agricultural,Objection,280,180,30,0,5,33,42,0.215,10.0,290
b364ba3e,Bihar,Bihar District 3,Agricultural,Compensation,281,101,12,0,2,25,22,0.166,3.0,201
1d560021,Chhattisgarh,Chhattisgarh District 4,Agricultural,Objection,224,124,22,0,2,5,53,0.244,7.0,296
8c829e8b,Punjab,Punjab District 1,Agricultural,Compensation,253,73,23,0,1,29,0,0.172,8.0,187
d47dbfca,Andhra Pradesh,Andhra Pradesh District 2,Residential,Compensation,268,88,24,0,3,20,0,0.164,8.0,174
6dfbf486,West Bengal,West Bengal District 3,Agricultural,Compensation,268,88,19,0,5,81,0,0.266,6.0,201
fbcca049,Haryana,Haryana District 4,Commercial,Compensation,343,163,28,1,3,25,58,0.305,10.0,285
bb091ace,Uttar Pradesh,Uttar Pradesh District 1,Agricultural,Notification,42,22,26,1,4,3,10,0.32,9.0,111
189188d5,Haryana,Haryana District 2,Agricultural,Objection,280,180,15,1,5,0,80,0.226,4.0,111
e70d3415,Uttar Pradesh,Uttar Pradesh District 3,Agricultural,Compensation,238,58,38,0,6,75,0,0.283,13.0,174
10eb79d0,Haryana,Haryana District 4,Agricultural,Compensation,226,46,23,0,1,8,0,0.071,8.0,154
88b04378,Chhattisgarh,Chhattisgarh District 1,Agricultural,Objection,189,89,20,0,3,2,30,0.147,6.0,192
eba8af9e,Chhattisgarh,Chhattisgarh District 2,Agricultural,Objection,280,180,28,0,4,1,38,0.126,9.0,197
f289de26,Maharashtra,Maharashtra District 3,Residential,Compensation,228,48,32,0,5,48,0,0.354,11.0,197
620d9f1f,Chhattisgarh,Chhattisgarh District 4,Industrial,Notification,42,22,37,0,5,4,0,0.28,13.0,111
be097074,Madhya Pradesh,Madhya Pradesh District 1,Commercial,Objection,198,98,17,0,4,1,0,0.158,5.0,111
7931516d,Uttar Pradesh,Uttar Pradesh District 2,Industrial,Compensation,236,56,47,1,7,12,10,0.347,18.0,192
1d0edf1a,Tamil Nadu,Tamil Nadu District 3,Residential,Objection,277,177,29,0,5,34,28,0.274,10.0,267
beeea02e,Tamil Nadu,Tamil Nadu District 4,Industrial,Objection,153,53,20,0,0,3,6,0.132,7.0,192
9fc7bada,Maharashtra,Maharashtra District 1,Residential,Objection,164,64,23,0,2,2,12,0.148,8.0,181
82a9dc28,Tamil Nadu,Tamil Nadu District 2,Agricultural,Possession,265,5,25,0,4,1,0,0.167,8.0,165
2cab16d4,Andhra Pradesh,Andhra Pradesh District 3,Agricultural,Objection,280,180,27,0,2,0,66,0.068,9.0,111
7d220741,Madhya Pradesh,Madhya Pradesh District 4,Industrial,Notification,47,27,18,0,4,34,0,0.251,5.0,181
5aa26d0a,Bihar,Bihar District 1,Commercial,Objection,263,163,32,0,4,0,18,0.106,11.0,244
1b039140,Tamil Nadu,Tamil Nadu District 2,Agricultural,Notification,118,98,17,0,2,2,20,0.143,5.0,268
fbf09e15,Madhya Pradesh,Madhya Pradesh District 3,Agricultural,Objection,180,80,17,0,3,2,0,0.15,5.0,181
7fab1477,Punjab,Punjab District 4,Agricultural,Objection,216,116,22,1,7,4,10,0.449,6.0,111
15a64713,Madhya Pradesh,Madhya Pradesh District 1,Agricultural,Notification,36,16,28,0,1,3,0,0.159,10.0,201
363ffe86,Punjab,Punjab District 2,Agricultural,Notification,200,180,20,0,4,7,80,0.378,6.0,316
8ba6cabe,Haryana,Haryana District 3,Industrial,Compensation,240,60,24,0,1,46,0,0.02,9.0,154
92544d21,Madhya Pradesh,Madhya Pradesh District 4,Industrial,Notification,90,70,19,0,2,31,2,0.051,6.0,197
1cf4e7f2,Karnataka,Karnataka District 1,Agricultural,Compensation,214,34,17,1,6,66,10,0.569,5.0,192
d26946a0,Tamil Nadu,Tamil Nadu District 2,Residential,Notification,35,15,5,0,2,33,0,0.144,1.0,197
bc229eb5,Karnataka,Karnataka District 3,Residential,Compensation,313,133,26,0,4,21,44,0.214,8.0,192
27108568,West Bengal,West Bengal District 4,Industrial,Compensation,278,98,21,0,3,76,6,0.195,7.0,201
3b93f2da,Maharashtra,Maharashtra District 1,Industrial,Possession,274,14,32,0,6,31,0,0.161,11.0,165
0f62e66a,West Bengal,West Bengal District 2,Agricultural,Objection,252,152,40,0,5,31,12,0.145,14.0,197
80f6596b,Chhattisgarh,Chhattisgarh District 3,Industrial,Objection,181,81,14,0,0,4,24,0.166,5.0,138
d2d14cba,Rajasthan,Rajasthan District 4,Agricultural,Compensation,236,56,14,0,1,60,0,0.306,4.0,111
34c4c845,Maharashtra,Maharashtra District 1,Agricultural,Possession,279,19,36,0,7,35,0,0.357,12.0,174
5469c487,Uttar Pradesh,Uttar Pradesh District 2,Industrial,Notification,200,180,20,0,1,5,80,0.211,7.0,318
