case_id,state,district,land_type,acquisition_stage,case_age_days,days_in_stage,number_of_landowners,litigation_present,number_of_objections,compensation_delay_days,previous_stage_delay_days,historical_delay_rate,land_area_hectares,final_additional_delay_days
LA01599,Punjab,Amritsar,Residential,Possession,478,21,18,0,8,25,7,0.169,6.64,139
LA01600,Madhya Pradesh,Gwalior,Agricultural,Objection,104,52,25,1,9,4,74,0.308,9.02,210
LA01601,Gujarat,Surat,Agricultural,Objection,259,175,10,0,6,5,13,0.02,20.51,145
LA01602,Madhya Pradesh,Gwalior,Agricultural,Notification,221,39,11,0,2,1,32,0.138,2.36,103
LA01603,Madhya Pradesh,Bhopal,Industrial,Compensation,179,117,58,1,12,47,67,0.415,8.07,292
LA01604,Gujarat,Vadodara,Industrial,Objection,342,146,17,0,3,3,19,0.286,22.83,150
LA01605,Rajasthan,Udaipur,Agricultural,Possession,169,160,45,0,7,25,17,0.241,4.16,220
LA01606,Punjab,Ludhiana,Residential,Notification,262,67,8,0,3,15,2,0.053,12.63,87
LA01607,Rajasthan,Jodhpur,Agricultural,Notification,428,127,59,0,7,13,29,0.322,36.51,252
LA01608,Uttar Pradesh,Kanpur,Residential,Objection,208,90,13,1,4,19,40,0.239,1.15,142
LA01609,Gujarat,Vadodara,Agricultural,Notification,39,23,24,1,5,11,37,0.264,9.71,127
LA01610,Rajasthan,Kota,Residential,Objection,446,44,47,0,4,17,3,0.15,23.64,168
LA01611,Madhya Pradesh,Gwalior,Agricultural,Compensation,159,136,13,0,4,85,16,0.121,5.2,167
LA01612,Rajasthan,Kota,Residential,Objection,394,125,33,0,10,22,0,0.169,29.57,172
LA01613,Madhya Pradesh,Gwalior,Agricultural,Compensation,389,96,48,1,9,68,18,0.349,13.93,257
LA01614,Madhya Pradesh,Bhopal,Residential,Possession,277,142,2,0,1,1,48,0.148,43.35,114
LA01615,Rajasthan,Udaipur,Residential,Compensation,71,71,2,0,3,22,0,0.039,13.23,130
LA01616,Gujarat,Surat,Agricultural,Compensation,477,64,48,0,6,10,13,0.242,47.11,182
LA01617,Madhya Pradesh,Bhopal,Agricultural,Objection,350,56,16,0,3,18,44,0.185,9.97,140
LA01618,Uttar Pradesh,Agra,Commercial,Notification,229,171,55,0,9,23,45,0.269,1.88,276
LA01619,Rajasthan,Jodhpur,Residential,Objection,432,176,56,1,10,25,72,0.605,3.93,309
LA01620,Punjab,Ludhiana,Agricultural,Possession,401,10,53,0,12,24,46,0.309,20.46,209
LA01621,Gujarat,Rajkot,Agricultural,Compensation,388,144,60,0,4,55,74,0.199,20.06,286
LA01622,Rajasthan,Jaipur,Agricultural,Objection,109,28,50,0,9,21,58,0.206,5.42,206
LA01623,Punjab,Amritsar,Residential,Compensation,328,156,24,1,4,10,44,0.197,44.89,215
LA01624,Rajasthan,Jodhpur,Residential,Possession,164,108,60,0,10,23,31,0.244,5.19,230
LA01625,Uttar Pradesh,Varanasi,Agricultural,Compensation,66,66,21,0,1,49,9,0.198,11.73,161
LA01626,Punjab,Patiala,Residential,Compensation,189,128,36,0,4,69,57,0.125,11.41,220
LA01627,Uttar Pradesh,Varanasi,Residential,Possession,78,78,1,0,1,1,75,0.059,1.95,97
LA01628,Uttar Pradesh,Lucknow,Commercial,Compensation,79,49,58,0,13,88,29,0.4,6.62,286
LA01629,Maharashtra,Aurangabad,Agricultural,Compensation,372,147,36,1,1,114,28,0.266,79.86,272
LA01630,Rajasthan,Udaipur,Agricultural,Notification,266,102,57,0,9,19,7,0.351,2.94,250
LA01631,Uttar Pradesh,Agra,Agricultural,Notification,217,100,22,0,1,4,48,0.024,13.81,104
LA01632,Punjab,Patiala,Agricultural,Possession,120,61,19,0,6,9,25,0.129,2.33,124
LA01633,Rajasthan,Jaipur,Agricultural,Compensation,393,6,32,1,6,65,0,0.233,2.91,157
LA01634,Punjab,Bathinda,Agricultural,Objection,328,102,52,0,3,0,0,0.292,1.8,220
LA01635,Maharashtra,Aurangabad,Agricultural,Compensation,305,65,33,0,6,119,27,0.125,18.94,209
LA01636,Uttar Pradesh,Agra,Residential,Notification,119,119,48,0,8,19,37,0.43,3.09,216
LA01637,Rajasthan,Kota,Agricultural,Possession,88,69,13,1,7,24,37,0.108,26.25,144
LA01638,Uttar Pradesh,Agra,Residential,Objection,88,88,47,1,6,13,59,0.447,4.34,245
LA01639,Gujarat,Ahmedabad,Agricultural,Possession,41,41,44,0,7,2,42,0.318,8.4,165
LA01640,Gujarat,Vadodara,Residential,Compensation,486,85,54,0,10,96,63,0.314,11.15,304
LA01641,Madhya Pradesh,Gwalior,Agricultural,Objection,203,129,4,0,1,27,24,0.1,1.47,128
LA01642,Rajasthan,Udaipur,Commercial,Notification,340,119,24,0,4,6,18,0.32,9.06,170
LA01643,Maharashtra,Aurangabad,Commercial,Possession,492,114,6,0,3,17,43,0.305,10.48,128
LA01644,Uttar Pradesh,Agra,Agricultural,Notification,471,106,25,1,6,29,8,0.263,23.1,155
LA01645,Rajasthan,Udaipur,Residential,Notification,180,169,46,0,7,11,61,0.268,2.83,225
LA01646,Gujarat,Vadodara,Agricultural,Compensation,260,60,39,0,8,30,15,0.188,3.26,206
LA01647,Maharashtra,Nagpur,Residential,Objection,248,81,46,0,12,25,74,0.171,14.29,235
LA01648,Uttar Pradesh,Kanpur,Agricultural,Objection,45,45,45,1,16,24,79,0.407,30.34,238
LA01649,Punjab,Bathinda,Agricultural,Objection,391,105,60,0,7,20,43,0.324,4.09,253
LA01650,Punjab,Patiala,Agricultural,Possession,300,178,53,0,4,27,25,0.145,2.15,210
LA01651,Gujarat,Ahmedabad,Industrial,Objection,204,112,36,0,8,24,27,0.258,5.38,190
LA01652,Rajasthan,Jaipur,Agricultural,Objection,292,41,53,0,12,21,34,0.312,2.68,218
LA01653,Rajasthan,Jodhpur,Residential,Objection,376,167,3,0,1,10,38,0.044,11.0,106
LA01654,Uttar Pradesh,Kanpur,Agricultural,Objection,37,37,44,0,8,1,6,0.197,2.51,148
LA01655,Rajasthan,Kota,Agricultural,Objection,334,82,32,0,3,22,16,0.232,19.55,188
LA01656,Gujarat,Surat,Agricultural,Notification,435,30,58,0,7,26,63,0.426,9.14,236
LA01657,Punjab,Patiala,Industrial,Notification,372,75,31,0,4,21,4,0.228,20.17,187
LA01658,Punjab,Bathinda,Commercial,Objection,322,146,11,0,8,20,36,0.197,0.65,178
LA01659,Punjab,Amritsar,Agricultural,Possession,72,72,44,0,10,22,70,0.187,1.27,215
LA01660,Gujarat,Surat,Residential,Notification,380,37,58,0,8,8,7,0.266,26.91,185
LA01661,Uttar Pradesh,Kanpur,Agricultural,Objection,383,32,1,0,1,3,74,0.134,3.6,79
LA01662,Uttar Pradesh,Agra,Agricultural,Possession,262,175,4,0,1,19,38,0.02,1.71,139
LA01663,Gujarat,Rajkot,Agricultural,Possession,304,83,40,1,9,29,34,0.355,6.03,243
LA01664,Uttar Pradesh,Varanasi,Agricultural,Compensation,321,125,34,1,11,55,57,0.36,9.42,278
LA01665,Uttar Pradesh,Kanpur,Agricultural,Objection,87,68,33,0,6,2,62,0.204,6.31,154
LA01666,Maharashtra,Nashik,Residential,Objection,151,20,6,0,3,21,38,0.133,11.8,103
LA01667,Madhya Pradesh,Gwalior,Agricultural,Objection,403,77,35,0,6,13,6,0.219,10.3,150
LA01668,Madhya Pradesh,Bhopal,Industrial,Notification,488,126,35,0,7,27,78,0.167,9.78,193
LA01669,Uttar Pradesh,Agra,Residential,Objection,157,63,51,0,9,14,0,0.182,28.46,226
LA01670,Madhya Pradesh,Bhopal,Commercial,Compensation,218,111,24,0,4,115,70,0.165,7.29,206
LA01671,Madhya Pradesh,Bhopal,Residential,Objection,461,82,21,0,7,1,35,0.272,7.07,195
LA01672,Uttar Pradesh,Lucknow,Industrial,Compensation,106,64,5,0,4,109,41,0.187,16.49,174
LA01673,Gujarat,Vadodara,Agricultural,Objection,153,49,35,0,14,10,61,0.203,12.84,180
LA01674,Madhya Pradesh,Bhopal,Agricultural,Objection,56,50,39,0,4,13,76,0.195,3.0,177
LA01675,Madhya Pradesh,Gwalior,Agricultural,Compensation,140,50,17,1,3,71,12,0.21,6.74,156
LA01676,Punjab,Amritsar,Industrial,Possession,329,131,44,0,2,26,65,0.203,11.45,202
LA01677,Rajasthan,Jodhpur,Agricultural,Objection,194,64,57,0,8,24,53,0.319,4.11,229
LA01678,Maharashtra,Aurangabad,Residential,Compensation,493,135,11,0,2,95,29,0.207,4.31,180
LA01679,Punjab,Patiala,Commercial,Objection,449,59,35,0,5,3,34,0.394,1.84,164
LA01680,Uttar Pradesh,Kanpur,Agricultural,Notification,451,62,42,0,11,2,62,0.183,0.5,175
LA01681,Punjab,Patiala,Industrial,Compensation,372,167,2,0,3,75,11,0.145,5.08,145
LA01682,Rajasthan,Jaipur,Agricultural,Notification,360,159,11,0,4,28,40,0.17,8.39,119
LA01683,Rajasthan,Jaipur,Agricultural,Objection,270,75,24,0,3,19,58,0.144,2.47,125
LA01684,Madhya Pradesh,Gwalior,Residential,Compensation,496,52,9,1,3,102,43,0.135,29.31,206
LA01685,Maharashtra,Aurangabad,Agricultural,Notification,74,74,22,0,5,9,36,0.189,2.59,135
LA01686,Uttar Pradesh,Lucknow,Agricultural,Notification,370,17,9,0,4,10,42,0.289,18.4,101
LA01687,Maharashtra,Pune,Agricultural,Objection,96,85,54,1,10,5,41,0.411,11.23,249
LA01688,Maharashtra,Aurangabad,Agricultural,Possession,189,110,36,1,7,24,65,0.257,65.13,226
LA01689,Punjab,Bathinda,Commercial,Compensation,150,123,20,0,2,116,66,0.141,12.68,238
LA01690,Rajasthan,Jaipur,Industrial,Objection,313,23,47,1,12,6,74,0.277,1.74,235
LA01691,Madhya Pradesh,Indore,Agricultural,Notification,400,5,2,0,0,30,5,0.088,21.21,76
LA01692,Punjab,Patiala,Agricultural,Compensation,67,53,36,0,5,111,25,0.271,40.35,213
LA01693,Uttar Pradesh,Lucknow,Agricultural,Notification,313,25,42,0,8,23,71,0.188,1.26,180
LA01694,Maharashtra,Nashik,Industrial,Compensation,134,94,49,0,8,118,51,0.02,14.0,272
LA01695,Rajasthan,Jodhpur,Residential,Compensation,66,66,14,0,1,90,30,0.153,17.47,143
LA01696,Madhya Pradesh,Gwalior,Agricultural,Objection,226,55,36,0,8,15,50,0.182,5.97,175
LA01697,Maharashtra,Nashik,Agricultural,Objection,303,84,47,0,7,7,37,0.198,0.66,163
LA01698,Rajasthan,Jodhpur,Industrial,Notification,125,42,48,0,6,1,71,0.199,5.5,178
LA01699,Maharashtra,Nashik,Industrial,Notification,213,12,11,0,3,19,45,0.157,4.13,87
LA01700,Punjab,Bathinda,Agricultural,Objection,479,128,59,1,11,4,36,0.376,34.12,266
LA01701,Gujarat,Ahmedabad,Commercial,Possession,193,50,17,0,6,13,50,0.226,6.76,133
LA01702,Gujarat,Ahmedabad,Agricultural,Objection,498,101,24,0,5,29,15,0.25,4.89,169
LA01703,Madhya Pradesh,Bhopal,Agricultural,Compensation,422,125,12,0,1,50,62,0.102,4.11,148
LA01704,Gujarat,Rajkot,Commercial,Compensation,204,152,9,0,4,19,16,0.078,10.23,193
LA01705,Punjab,Bathinda,Agricultural,Notification,301,37,16,0,5,22,1,0.156,7.82,106
LA01706,Punjab,Patiala,Agricultural,Notification,364,107,9,0,4,25,4,0.108,3.35,89
LA01707,Punjab,Ludhiana,Industrial,Objection,248,165,44,1,8,18,5,0.21,9.62,253
LA01708,Punjab,Bathinda,Commercial,Compensation,222,90,36,0,5,96,8,0.369,4.23,250
LA01709,Gujarat,Surat,Agricultural,Objection,185,12,24,0,1,25,4,0.223,0.55,119
LA01710,Gujarat,Rajkot,Residential,Compensation,95,50,33,0,3,49,24,0.164,14.41,160
LA01711,Maharashtra,Nashik,Commercial,Possession,41,41,37,1,14,16,77,0.184,13.11,258
LA01712,Maharashtra,Aurangabad,Residential,Compensation,188,144,12,0,4,73,8,0.116,9.02,187
LA01713,Punjab,Bathinda,Industrial,Possession,404,60,18,0,2,17,54,0.1,4.75,105
LA01714,Madhya Pradesh,Bhopal,Residential,Compensation,139,39,53,0,9,67,70,0.279,6.88,256
LA01715,Uttar Pradesh,Kanpur,Agricultural,Possession,114,56,1,0,0,12,65,0.02,16.76,76
LA01716,Punjab,Amritsar,Agricultural,Possession,184,47,58,0,14,14,29,0.273,3.93,220
LA01717,Uttar Pradesh,Agra,Commercial,Compensation,312,135,58,0,11,10,4,0.272,17.46,243
LA01718,Maharashtra,Nashik,Industrial,Possession,131,131,16,0,2,30,29,0.125,1.69,148
LA01719,Maharashtra,Nagpur,Agricultural,Possession,133,13,20,0,4,24,48,0.139,8.74,101
LA01720,Uttar Pradesh,Agra,Agricultural,Compensation,82,82,13,0,4,114,61,0.138,7.58,176
LA01721,Rajasthan,Kota,Commercial,Compensation,186,137,34,0,4,108,11,0.329,20.14,252
LA01722,Madhya Pradesh,Gwalior,Agricultural,Compensation,132,112,13,0,2,68,24,0.088,2.95,149
LA01723,Uttar Pradesh,Varanasi,Agricultural,Possession,421,158,48,0,2,26,48,0.179,3.29,210
LA01724,Madhya Pradesh,Jabalpur,Industrial,Objection,456,11,24,0,4,19,57,0.034,1.83,143
LA01725,Uttar Pradesh,Lucknow,Commercial,Possession,204,128,59,1,8,9,25,0.362,4.19,250
LA01726,Madhya Pradesh,Jabalpur,Industrial,Compensation,70,27,52,1,10,14,66,0.27,9.54,237
LA01727,Punjab,Ludhiana,Residential,Possession,71,71,25,0,9,7,64,0.262,1.22,146
LA01728,Uttar Pradesh,Kanpur,Agricultural,Objection,182,92,36,0,5,22,29,0.208,4.74,163
LA01729,Maharashtra,Nashik,Industrial,Compensation,248,20,2,0,1,17,43,0.164,13.61,105
LA01730,Rajasthan,Kota,Agricultural,Compensation,278,136,5,1,8,101,38,0.331,6.67,227
LA01731,Madhya Pradesh,Gwalior,Agricultural,Possession,173,136,31,0,8,10,54,0.135,7.97,171
LA01732,Punjab,Bathinda,Industrial,Possession,196,86,29,0,7,5,26,0.168,1.64,171
LA01733,Madhya Pradesh,Indore,Residential,Compensation,163,59,24,0,6,31,26,0.283,6.69,176
LA01734,Punjab,Bathinda,Industrial,Compensation,273,8,6,1,5,1,34,0.226,7.6,105
LA01735,Punjab,Amritsar,Agricultural,Notification,358,164,51,0,10,23,17,0.32,6.27,234
LA01736,Madhya Pradesh,Bhopal,Industrial,Possession,50,37,25,0,4,14,47,0.258,8.61,165
LA01737,Uttar Pradesh,Agra,Residential,Objection,255,153,29,0,5,17,77,0.263,5.42,173
LA01738,Rajasthan,Kota,Residential,Compensation,335,108,25,0,5,13,28,0.21,4.68,216
LA01739,Rajasthan,Kota,Industrial,Compensation,346,125,30,0,4,110,69,0.305,2.61,236
LA01740,Gujarat,Rajkot,Agricultural,Objection,295,127,39,0,7,29,37,0.225,19.58,177
LA01741,Maharashtra,Pune,Residential,Objection,277,156,46,1,3,14,13,0.389,2.17,242
LA01742,Madhya Pradesh,Indore,Residential,Notification,350,10,33,0,8,23,40,0.197,8.65,159
LA01743,Maharashtra,Aurangabad,Commercial,Possession,208,179,10,0,2,28,40,0.201,45.3,159
LA01744,Rajasthan,Jodhpur,Industrial,Compensation,297,12,53,1,7,115,1,0.323,22.23,263
LA01745,Gujarat,Ahmedabad,Residential,Notification,180,180,18,0,4,7,38,0.02,12.3,187
LA01746,Punjab,Bathinda,Agricultural,Compensation,236,50,1,0,2,76,13,0.14,9.49,121
LA01747,Punjab,Amritsar,Agricultural,Objection,88,88,3,0,0,24,64,0.02,6.5,157
LA01748,Maharashtra,Aurangabad,Industrial,Possession,194,19,47,1,8,24,43,0.271,3.0,231
LA01749,Madhya Pradesh,Jabalpur,Industrial,Objection,96,86,24,0,4,29,24,0.273,5.73,164
LA01750,Madhya Pradesh,Jabalpur,Industrial,Objection,136,100,2,0,0,0,0,0.164,13.13,100
LA01751,Punjab,Patiala,Agricultural,Notification,227,172,49,0,6,29,46,0.236,10.91,220
LA01752,Punjab,Bathinda,Agricultural,Compensation,265,26,19,0,1,45,57,0.02,16.26,138
LA01753,Uttar Pradesh,Varanasi,Commercial,Compensation,473,11,59,0,5,73,34,0.339,25.02,254
LA01754,Maharashtra,Nashik,Commercial,Compensation,42,42,53,0,9,15,73,0.337,6.31,237
LA01755,Uttar Pradesh,Lucknow,Agricultural,Compensation,453,13,3,0,4,91,15,0.14,8.95,94
LA01756,Gujarat,Surat,Residential,Objection,184,141,42,0,7,2,61,0.279,1.11,246
LA01757,Maharashtra,Nagpur,Agricultural,Objection,371,11,37,1,4,3,40,0.303,70.54,188
LA01758,Uttar Pradesh,Kanpur,Agricultural,Objection,349,175,11,0,4,15,25,0.094,4.88,122
LA01759,Uttar Pradesh,Lucknow,Agricultural,Possession,487,98,21,1,10,11,23,0.185,14.18,174
LA01760,Uttar Pradesh,Kanpur,Agricultural,Notification,81,81,30,1,5,10,36,0.239,4.88,184
LA01761,Maharashtra,Pune,Agricultural,Possession,485,27,9,0,1,5,6,0.139,4.77,90
LA01762,Maharashtra,Nagpur,Industrial,Objection,59,53,44,0,9,30,52,0.279,5.83,197
LA01763,Rajasthan,Kota,Residential,Notification,443,85,17,0,6,10,33,0.215,2.13,148
LA01764,Uttar Pradesh,Kanpur,Industrial,Objection,337,10,57,1,7,14,55,0.281,0.62,227
LA01765,Uttar Pradesh,Agra,Agricultural,Notification,256,23,49,0,6,4,41,0.131,23.56,164
LA01766,Punjab,Amritsar,Agricultural,Compensation,217,62,39,0,11,49,79,0.208,12.75,210
LA01767,Uttar Pradesh,Kanpur,Agricultural,Compensation,74,74,8,0,2,87,6,0.03,2.96,56
LA01768,Maharashtra,Nagpur,Residential,Objection,407,129,2,0,0,30,39,0.102,11.61,107
LA01769,Rajasthan,Udaipur,Agricultural,Compensation,372,20,9,0,5,72,43,0.02,16.84,138
LA01770,Gujarat,Surat,Residential,Compensation,471,15,30,1,9,9,20,0.397,3.69,189
LA01771,Maharashtra,Nashik,Commercial,Possession,374,120,47,0,8,16,54,0.195,11.15,236
LA01772,Maharashtra,Nashik,Industrial,Possession,480,68,10,0,2,2,29,0.246,20.22,132
LA01773,Maharashtra,Nagpur,Agricultural,Compensation,447,144,43,0,9,80,61,0.29,1.75,263
LA01774,Maharashtra,Pune,Agricultural,Possession,230,57,3,0,0,2,74,0.02,12.6,75
LA01775,Madhya Pradesh,Indore,Agricultural,Compensation,361,68,16,0,5,29,69,0.314,10.64,130
LA01776,Rajasthan,Jaipur,Agricultural,Compensation,154,43,36,0,4,80,51,0.235,48.45,174
LA01777,Gujarat,Vadodara,Residential,Compensation,404,51,50,1,13,34,58,0.394,12.9,247
LA01778,Rajasthan,Udaipur,Agricultural,Notification,316,129,47,0,7,15,70,0.253,4.9,223
LA01779,Gujarat,Rajkot,Residential,Compensation,237,87,32,0,8,66,79,0.245,5.5,223
LA01780,Madhya Pradesh,Indore,Agricultural,Possession,325,121,3,0,1,19,58,0.135,55.89,107
LA01781,Rajasthan,Jaipur,Industrial,Notification,160,18,18,0,3,28,73,0.08,5.18,101
LA01782,Maharashtra,Pune,Industrial,Possession,323,99,48,0,10,26,78,0.251,13.28,221
LA01783,Rajasthan,Jaipur,Agricultural,Possession,253,85,5,0,0,5,14,0.107,5.82,101
LA01784,Punjab,Bathinda,Industrial,Objection,181,165,43,0,4,21,40,0.285,21.79,230
LA01785,Madhya Pradesh,Jabalpur,Agricultural,Compensation,489,79,43,1,9,41,28,0.396,22.89,265
LA01786,Gujarat,Vadodara,Residential,Possession,60,23,46,1,4,26,76,0.362,7.22,173
LA01787,Gujarat,Ahmedabad,Industrial,Possession,386,127,14,0,3,14,60,0.091,4.92,156
LA01788,Rajasthan,Jaipur,Commercial,Notification,128,31,15,0,5,23,71,0.094,4.8,110
LA01789,Maharashtra,Aurangabad,Commercial,Objection,134,134,12,0,3,16,28,0.033,1.31,135
LA01790,Madhya Pradesh,Indore,Agricultural,Compensation,102,72,24,0,5,12,68,0.221,8.17,197
LA01791,Uttar Pradesh,Lucknow,Commercial,Objection,78,78,32,1,7,28,6,0.257,8.01,190
LA01792,Punjab,Ludhiana,Residential,Objection,88,88,8,0,0,4,76,0.093,3.27,127
LA01793,Maharashtra,Nashik,Agricultural,Notification,422,86,35,0,4,28,18,0.23,1.18,138
LA01794,Gujarat,Vadodara,Agricultural,Notification,466,107,15,1,8,14,42,0.249,9.08,160
LA01795,Maharashtra,Aurangabad,Commercial,Compensation,305,37,34,0,4,36,58,0.207,10.3,162
LA01796,Gujarat,Surat,Residential,Compensation,36,18,19,0,3,55,60,0.08,10.96,148
LA01797,Punjab,Patiala,Agricultural,Compensation,437,139,58,0,12,36,17,0.329,2.75,282
LA01798,Gujarat,Ahmedabad,Industrial,Compensation,313,173,20,0,8,64,44,0.141,10.99,241
LA01799,Maharashtra,Pune,Residential,Objection,275,156,53,1,9,14,42,0.377,6.18,261
LA01800,Uttar Pradesh,Lucknow,Agricultural,Objection,476,58,11,0,2,12,62,0.215,17.54,111
LA01801,Rajasthan,Udaipur,Agricultural,Notification,223,68,6,0,2,13,25,0.145,2.79,73
LA01802,Maharashtra,Nagpur,Residential,Objection,199,68,12,0,2,19,61,0.08,23.34,119
LA01803,Maharashtra,Aurangabad,Commercial,Objection,397,128,26,0,7,25,49,0.173,33.45,175
LA01804,Gujarat,Ahmedabad,Residential,Notification,278,114,55,0,5,12,61,0.41,8.3,190
LA01805,Rajasthan,Jaipur,Agricultural,Notification,367,145,11,0,4,0,70,0.102,11.06,113
LA01806,Rajasthan,Udaipur,Residential,Notification,357,171,48,0,6,17,34,0.263,16.18,222
LA01807,Rajasthan,Jaipur,Residential,Compensation,425,74,42,0,9,89,35,0.298,2.65,240
LA01808,Maharashtra,Pune,Commercial,Compensation,179,121,21,0,6,117,64,0.183,4.54,240
LA01809,Rajasthan,Kota,Agricultural,Possession,63,63,21,0,6,3,63,0.136,8.88,152
LA01810,Punjab,Patiala,Commercial,Compensation,254,173,57,1,13,2,70,0.346,56.09,314
LA01811,Gujarat,Ahmedabad,Agricultural,Compensation,334,67,43,0,7,9,44,0.244,2.23,175
LA01812,Uttar Pradesh,Agra,Agricultural,Notification,414,38,15,0,2,11,51,0.189,38.01,108
LA01813,Madhya Pradesh,Gwalior,Residential,Compensation,155,71,55,0,14,70,4,0.406,6.09,269
LA01814,Maharashtra,Nashik,Residential,Notification,381,113,25,0,7,22,36,0.064,7.14,148
LA01815,Punjab,Amritsar,Agricultural,Objection,421,172,5,0,1,4,19,0.241,24.98,155
LA01816,Rajasthan,Jaipur,Commercial,Objection,410,150,49,0,6,19,69,0.24,55.78,256
LA01817,Gujarat,Surat,Agricultural,Objection,410,8,53,0,10,10,9,0.359,11.28,193
LA01818,Gujarat,Rajkot,Agricultural,Objection,495,94,27,0,4,11,63,0.123,23.68,164
LA01819,Rajasthan,Kota,Agricultural,Compensation,341,33,43,0,8,45,67,0.118,2.94,221
LA01820,Gujarat,Rajkot,Agricultural,Possession,204,68,15,0,5,25,38,0.037,4.35,107
LA01821,Gujarat,Ahmedabad,Residential,Compensation,235,171,52,1,13,36,54,0.362,1.91,298
LA01822,Madhya Pradesh,Bhopal,Commercial,Compensation,381,178,23,0,6,10,46,0.214,4.41,209
LA01823,Gujarat,Vadodara,Residential,Compensation,141,32,17,0,3,35,55,0.148,13.0,125
LA01824,Punjab,Ludhiana,Agricultural,Notification,313,29,31,0,3,23,55,0.174,9.14,132
LA01825,Madhya Pradesh,Gwalior,Agricultural,Compensation,299,127,17,0,10,29,20,0.249,41.56,188
LA01826,Punjab,Bathinda,Agricultural,Compensation,343,77,38,0,4,106,55,0.221,57.67,226
LA01827,Rajasthan,Jodhpur,Residential,Objection,228,81,45,0,6,18,73,0.272,6.45,207
LA01828,Punjab,Patiala,Agricultural,Objection,378,158,25,0,4,13,25,0.424,3.74,218
LA01829,Uttar Pradesh,Kanpur,Agricultural,Possession,63,63,48,0,2,10,24,0.251,23.57,191
LA01830,Punjab,Ludhiana,Commercial,Compensation,383,163,26,0,3,46,23,0.121,26.16,204
LA01831,Maharashtra,Aurangabad,Residential,Compensation,412,142,59,1,12,115,73,0.449,11.49,355
LA01832,Punjab,Ludhiana,Agricultural,Compensation,447,177,16,0,5,93,71,0.205,14.96,248
LA01833,Uttar Pradesh,Varanasi,Agricultural,Objection,464,131,43,0,4,7,28,0.263,12.8,189
LA01834,Rajasthan,Kota,Residential,Compensation,194,160,33,0,6,76,75,0.22,2.75,234
LA01835,Maharashtra,Pune,Agricultural,Objection,51,51,57,0,11,8,61,0.42,2.18,238
LA01836,Rajasthan,Kota,Agricultural,Objection,337,13,14,0,7,25,32,0.252,7.02,128
LA01837,Punjab,Ludhiana,Industrial,Compensation,72,72,12,0,2,71,66,0.117,6.04,173
LA01838,Gujarat,Vadodara,Agricultural,Notification,162,162,53,0,14,22,73,0.242,9.75,270
LA01839,Gujarat,Rajkot,Agricultural,Compensation,360,59,55,0,10,9,70,0.327,6.48,230
LA01840,Uttar Pradesh,Varanasi,Agricultural,Objection,310,80,45,0,6,15,38,0.198,1.35,166
LA01841,Maharashtra,Aurangabad,Agricultural,Compensation,315,105,29,1,10,68,17,0.372,0.89,228
LA01842,Rajasthan,Jodhpur,Agricultural,Compensation,383,119,25,0,5,35,13,0.211,15.45,193
LA01843,Madhya Pradesh,Gwalior,Agricultural,Compensation,107,107,40,0,5,16,67,0.444,3.81,213
LA01844,Punjab,Amritsar,Residential,Compensation,402,74,45,1,8,73,59,0.471,5.86,242
LA01845,Madhya Pradesh,Jabalpur,Agricultural,Possession,306,155,17,0,4,1,57,0.061,4.23,152
LA01846,Uttar Pradesh,Agra,Industrial,Compensation,227,148,1,1,2,97,3,0.146,2.97,171
LA01847,Maharashtra,Aurangabad,Industrial,Compensation,248,170,5,0,1,107,78,0.02,2.89,162
LA01848,Uttar Pradesh,Agra,Agricultural,Compensation,269,106,21,0,3,108,9,0.02,20.49,179
LA01849,Uttar Pradesh,Kanpur,Agricultural,Objection,289,18,41,0,6,27,47,0.245,5.82,166
LA01850,Rajasthan,Jaipur,Commercial,Objection,187,153,27,0,2,22,76,0.083,13.94,221
LA01851,Rajasthan,Kota,Industrial,Objection,135,18,38,0,3,10,19,0.35,15.94,161
LA01852,Gujarat,Ahmedabad,Industrial,Objection,109,39,29,0,7,15,41,0.288,10.14,175
LA01853,Maharashtra,Pune,Agricultural,Objection,190,55,16,0,4,18,68,0.122,16.48,131
LA01854,Rajasthan,Jodhpur,Agricultural,Objection,152,37,45,0,6,10,21,0.223,7.5,161
LA01855,Rajasthan,Jodhpur,Agricultural,Compensation,273,132,44,1,4,36,8,0.461,28.9,243
LA01856,Punjab,Patiala,Commercial,Objection,459,82,58,0,3,4,38,0.426,16.83,249
LA01857,Maharashtra,Nashik,Residential,Possession,80,43,50,0,7,13,64,0.194,19.23,211
LA01858,Uttar Pradesh,Lucknow,Agricultural,Objection,175,5,23,0,6,7,46,0.088,2.89,91
LA01859,Uttar Pradesh,Agra,Residential,Compensation,53,43,43,0,8,76,35,0.222,9.61,200
LA01860,Madhya Pradesh,Indore,Agricultural,Notification,489,126,22,0,4,19,51,0.199,1.18,130
LA01861,Madhya Pradesh,Gwalior,Residential,Compensation,360,144,53,0,11,60,4,0.246,29.99,289
LA01862,Gujarat,Vadodara,Agricultural,Notification,143,57,37,0,5,11,28,0.256,3.96,120
LA01863,Punjab,Ludhiana,Residential,Compensation,225,17,51,0,8,75,71,0.431,4.55,266
LA01864,Maharashtra,Nagpur,Residential,Objection,370,103,17,0,5,1,31,0.037,1.88,141
LA01865,Punjab,Patiala,Residential,Possession,481,142,1,0,2,26,78,0.052,7.13,133
LA01866,Maharashtra,Aurangabad,Agricultural,Objection,300,17,9,0,3,10,44,0.02,5.65,77
